test_name,tail,dependent_variable,independent_variable,independent_variable_levels,subset_factors,subset_levels,sample_size_1,sample_size_2,degrees_freedom,mean_1,mean_2,standard_error_1,standard_error_2,t_stats,r,beta,p_value,cohens_d,p_value_threshold,conf_interval_95_1,conf_interval_95_2
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,ACC","model_config,fit_phase","8,irrational",2000,2000,1999,2.54811750138083,2.83980464468395,0.0106846284749911,0.0106449418781015,-22.7804941332486,NaN,NaN,2.56601850736215e-102,-0.509387334429791,0.005,-0.316798216486548,-0.266576070119713
paired_ttest,two_sided,dist_CCM_avg,area,"dlPFC,ACC","model_config,fit_phase","8,irrational",2000,2000,1999,2.70740337998262,2.83980464468395,0.00870522075866149,0.0106449418781015,-12.5156481335062,NaN,NaN,1.17689507218305e-34,-0.279858400089883,0.005,-0.1531480071418,-0.111654522260862
paired_ttest,two_sided,dist_RDM_avg_OFC,fit_phase,"initial,rational","model_config","9",1000,1000,999,0.432806066638863,0.271402986847676,0.00348765766978392,0.00116127374391229,43.8110076091213,NaN,NaN,8.62207730932854e-235,1.38542570631791,0.005,0.154173664794511,0.168632494787863
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"initial,rational","model_config","9",1000,1000,999,3.03998318012659,2.75471550948394,0.0244656734810971,0.0161935822238431,9.51995465749386,NaN,NaN,1.25765853620945e-20,0.301047399392088,0.005,0.226465649229417,0.344069692055894
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"rational,irrational","model_config","9",2000,2000,1999,2.75471550948394,2.49718617571632,0.0114477273639121,0.0100227458611251,17.0445002091543,NaN,NaN,6.26692762023024e-61,0.381126611101784,0.005,0.227897839006465,0.28716082852876
paired_ttest,two_sided,dist_CCM_same_OFC,fit_phase,"rational,irrational","model_config","9",2000,2000,1999,2.75471550948394,2.49220045932523,0.0114477273639121,0.0106651600117157,17.0488400139836,NaN,NaN,5.87364684228332e-61,0.381223652087858,0.005,0.232317584347969,0.292712515969429
paired_ttest,two_sided,dist_CCM_other_OFC,fit_phase,"rational,irrational","model_config","9",2000,2000,1999,2.75471550948394,2.50217189210741,0.0114477273639121,0.0107507081938372,16.0398551618972,NaN,NaN,1.47224924352447e-54,0.358662064912531,0.005,0.221665765371383,0.283421469381668
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,dlPFC","model_config,fit_phase","9,irrational",2000,2000,1999,0.271402986847676,0.531122010317381,0.000820939124612198,0.000539086961015144,-697.209304831012,NaN,NaN,0,-15.5900740014752,0.005,-0.260449576444535,-0.258988470494876
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,ACC","model_config,fit_phase","9,irrational",2000,2000,1999,0.271402986847676,0.222250994871252,0.000820939124612198,0.00094336076460581,57.6156636479475,NaN,NaN,0,1.28832540485574,0.005,0.0474789313403825,0.0508250526124651
paired_ttest,two_sided,dist_RDM_avg,area,"dlPFC,ACC","model_config,fit_phase","9,irrational",2000,2000,1999,0.531122010317381,0.222250994871252,0.000539086961015144,0.00094336076460581,458.112122130901,NaN,NaN,0,10.2436984640138,0.005,0.307548756546334,0.310193274345924
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,dlPFC","model_config,fit_phase","9,irrational",2000,2000,1999,2.49718617571632,2.67017580915862,0.0100227458611251,0.00873329828611989,-38.328474605428,NaN,NaN,1.91442304058688e-241,-0.857050746916115,0.005,-0.181840986614912,-0.164138280269687
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,ACC","model_config,fit_phase","9,irrational",2000,2000,1999,2.49718617571632,3.02921587789643,0.0100227458611251,0.0134306989070755,-39.706712374255,NaN,NaN,1.0383816516836e-254,-0.887869080318663,0.005,-0.558307143539868,-0.505752260820343
paired_ttest,two_sided,dist_CCM_avg,area,"dlPFC,ACC","model_config,fit_phase","9,irrational",2000,2000,1999,2.67017580915862,3.02921587789643,0.00873329828611989,0.0134306989070755,-31.1401726635241,NaN,NaN,6.68098530473469e-174,-0.696315429067205,0.005,-0.381651759055376,-0.336428378420235
paired_ttest,two_sided,dist_RDM_avg_OFC,fit_phase,"initial,rational","model_config","10",1000,1000,999,0.432806066638863,0.262348636156933,0.00348765766978392,0.00121698365783561,48.0944424821207,NaN,NaN,2.9697561327394e-262,1.52087981039463,0.005,0.163502454689929,0.177412406273931
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"initial,rational","model_config","10",1000,1000,999,3.03998318012659,2.91465701157609,0.0244656734810971,0.0174520387021998,4.57286729465755,NaN,NaN,5.41404757243349e-06,0.144606760888102,0.005,0.0715453083451426,0.17910702875586
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"rational,irrational","model_config","10",2000,2000,1999,2.91465701157609,2.4749349520478,0.0123373678686774,0.00974502795991786,28.5405093542268,NaN,NaN,1.41529024207951e-150,0.638185190285197,0.005,0.409506707348648,0.469937411707924
paired_ttest,two_sided,dist_CCM_same_OFC,fit_phase,"rational,irrational","model_config","10",2000,2000,1999,2.91465701157609,2.47206667741369,0.0123373678686774,0.0103112112037486,28.163397378025,NaN,NaN,2.92847697369119e-147,0.629752710146032,0.005,0.411770662418055,0.47341000590675
paired_ttest,two_sided,dist_CCM_other_OFC,fit_phase,"rational,irrational","model_config","10",2000,2000,1999,2.91465701157609,2.47780322668192,0.0123373678686774,0.0106688899053938,27.1973816058863,NaN,NaN,7.45115545744491e-139,0.608151940807643,0.005,0.405353089971881,0.468354479816458
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,dlPFC","model_config,fit_phase","10,irrational",2000,2000,1999,0.262348636156933,0.525917044864306,0.000860322128153079,0.000591926344890452,-763.989038081955,NaN,NaN,0,-17.0833142321593,0.005,-0.264244985900609,-0.262891831514137
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,ACC","model_config,fit_phase","10,irrational",2000,2000,1999,0.262348636156933,0.215756702459186,0.000860322128153079,0.00104605912655787,55.9399743432277,NaN,NaN,0,1.25085585291051,0.005,0.0449585071899117,0.0482253602055813
paired_ttest,two_sided,dist_RDM_avg,area,"dlPFC,ACC","model_config,fit_phase","10,irrational",2000,2000,1999,0.525917044864306,0.215756702459186,0.000591926344890452,0.00104605912655787,450.817739175298,NaN,NaN,0,10.0805911025874,0.005,0.308811080068857,0.311509604741382
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,dlPFC","model_config,fit_phase","10,irrational",2000,2000,1999,2.4749349520478,2.67040178337592,0.00974502795991786,0.00815677555998462,-43.6468803546044,NaN,NaN,7.07639970122536e-293,-0.975973914786955,0.005,-0.204249590845892,-0.186684071810351
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,ACC","model_config,fit_phase","10,irrational",2000,2000,1999,2.4749349520478,3.02762883506646,0.00974502795991786,0.0130880421334641,-39.0135542974118,NaN,NaN,4.9651546738747e-248,-0.872369594528918,0.005,-0.580476955161707,-0.524910810875615
paired_ttest,two_sided,dist_CCM_avg,area,"dlPFC,ACC","model_config,fit_phase","10,irrational",2000,2000,1999,2.67040178337592,3.02762883506646,0.00815677555998462,0.0130880421334641,-29.2331260968328,NaN,NaN,1.03153224383268e-156,-0.653672571473411,0.005,-0.381192204696264,-0.333261898684815
